Rname	Rclass	Rfam	[0;1[	[1;2[	[2;3[	[3;4[	[4;5[	[5;6[	[6;7[	[7;8[	[8;9[	[9;10[	[10;11[	[11;12[	[12;13[	[13;14[	[14;15[	[15;16[	[16;17[	[17;18[	[18;19[	[19;20[	[20;21[	[21;22[	[22;23[	[23;24[	[24;25[	[25;26[	[26;27[	[27;28[	[28;29[	[29;30[	[30;31[	[31;32[	[32;33[	[33;34[	[34;35[	[35;36[	[36;37[	[37;38[	[38;39[	[39;40[	[40;41[	[41;42[	[42;43[	[43;44[	[44;45[	[45;46[	[46;47[	[47;48[	[48;49[	[49;50[
TE_00001101_INT	LTR	Copia	4067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	1400	167	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001408	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000188	DNA	Helitron	3909	0	0	0	178	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	67	0	14	144	0	185	30	63	82	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001440	DNAnona	MULEtir	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000815	DNA	Helitron	1503	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001415_LTR	LTR	Gypsy	454	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001138	DNA	Helitron	0	0	0	585	0	0	0	0	0	462	1210	540	0	112	0	0	38	0	0	0	0	0	0	0	0	0	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000918	DNAauto	MULE	0	0	0	0	0	0	0	0	0	4	65	0	0	0	0	49	0	15	53	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001338_LTR	LTR	Copia	736	0	0	0	369	0	335	0	0	0	0	0	0	0	0	0	73	0	80	0	0	0	0	0	366	0	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001032	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	77	21	0	0	0	0	131	241	566	0	0	257	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000889_INT	LTR	Gypsy	4548	0	4561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	4590	0	0	3571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000926_LTR	LTR	Gypsy	1520	0	71	373	766	0	0	0	788	1547	0	0	207	0	2661	1591	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000947	DNA	Helitron	1815	0	0	0	0	0	0	53	0	0	0	0	0	886	535	630	910	1216	641	619	406	128	256	56	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001128	DNA	Helitron	2232	0	1161	1177	1162	2286	0	136	46	0	87	0	85	89	258	119	966	575	802	1675	227	1394	529	168	437	583	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001697	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	56	0	0	52	0	0	0	0	53	0	64	157	0	0	70	0	0	0	528	127	574	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001704	DNA	Helitron	1914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	46	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001585_LTR	LTR	Gypsy	404	0	0	0	0	1204	1192	0	474	400	0	0	272	93	81	0	0	396	140	664	314	411	1236	476	580	697	2661	1129	616	357	0	355	0	359	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001259_INT	LTR	Copia	4202	0	0	0	0	0	0	0	0	0	4124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001436_INT	LTR	unknown	7362	0	0	0	494	0	1575	1015	4798	7271	8666	11193	8811	9626	7719	10806	5635	2863	4976	4257	2655	2694	4515	2675	3213	2749	394	2153	1299	937	633	1009	128	696	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000511	DNAnona	CACTA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	43	0	0	554	917	219	0	158	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000407	DNA	Helitron	445	0	0	0	0	0	440	0	1749	787	429	0	0	176	234	876	420	1369	133	246	564	554	532	252	765	151	167	0	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001208	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000474_INT	LTR	Copia	5047	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	78	315	0	0	34	0	0	0	793	697	0	1460	2607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000529_LTR	LTR	Gypsy	1570	0	0	0	0	1631	0	0	945	0	79	1633	0	0	1704	1535	0	0	0	0	0	0	0	856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001041_INT	LTR	Copia	4085	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000628	DNAauto	MULE	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000291	DNA	Helitron	1024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001286_LTR	LTR	Copia	3800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001538	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000636	DNA	Helitron	2362	0	0	0	811	1613	0	85	0	0	0	0	0	191	48	152	342	142	150	595	366	116	175	71	191	198	448	121	112	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001299	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	126	126	126	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001054_LTR	LTR	Copia	214	0	0	0	184	0	0	0	0	0	0	0	184	0	0	38	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000554	DNAauto	hAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000740	DNA	Helitron	109	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001687	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000643_LTR	LTR	Copia	393	204	191	206	0	0	0	0	85	189	110	0	344	136	171	0	0	202	449	97	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000041	DNA	Helitron	12705	0	0	235	692	1173	202	0	0	0	0	291	0	0	0	13	10	123	0	12	0	0	0	0	0	81	253	0	139	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000053_INT	LTR	Gypsy	3421	0	2196	0	43	0	0	0	0	42	0	195	0	70	0	0	136	216	114	0	0	30	0	2434	528	0	253	298	0	0	0	4866	253	1422	1536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000708	DNA	Helitron	748	52	0	781	0	1279	478	3462	2792	0	746	782	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000409_LTR	LTR	unknown	498	0	0	0	0	0	249	0	249	248	496	479	247	0	0	0	0	0	0	0	0	0	0	183	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001123_LTR	LTR	Copia	0	0	0	64	0	0	0	140	82	0	139	63	0	144	0	0	110	97	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000119	DNA	Helitron	2876	720	70	2796	0	0	0	0	0	0	0	0	0	0	0	0	0	305	316	290	776	2721	3367	4929	6036	9850	8000	2351	814	1624	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000921_INT	LTR	Copia	1444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	1233	0	1545	1521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001068_INT	LTR	Copia	2144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	332	0	0	80	0	99	252	694	7107	0	1788	3078	704	4134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000713	DNA	Helitron	0	0	3227	0	0	0	0	0	1164	658	148	0	0	79	132	125	246	97	349	851	477	120	330	651	654	0	150	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000721_INT	LTR	unknown	1805	0	0	93	186	726	416	1104	2341	1154	3709	4841	5716	2839	4283	7771	3306	2023	49	782	1285	0	0	449	0	75	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000068	DNA	Helitron	14119	0	46	0	0	0	52	330	365	1584	567	763	1745	1176	1091	2311	1629	1285	2493	1703	357	306	464	812	490	797	1161	1517	1165	463	446	776	579	277	190	0	274	245	0	192	0	0	0	0	0	0	0	0	0	0
TE_00000894_INT	LTR	Copia	4515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	154	0	297	0	0	0	602	0	738	0	681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001636	DNAauto	PILE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	189	0	0	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000152	DNA	Helitron	3602	6816	0	0	0	0	0	0	0	0	0	0	0	86	249	0	99	0	0	0	0	655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000079	DNA	Helitron	5248	2934	141	0	1625	0	1638	736	475	1194	317	782	326	1234	140	1408	3357	346	267	173	2784	623	291	1173	1442	907	1009	0	657	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001478_INT	LTR	Gypsy	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000830_LTR	LTR	Gypsy	2505	0	0	733	1250	2059	519	1300	289	405	2838	961	158	0	1375	0	2289	172	0	0	193	282	143	374	0	180	480	220	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001293	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001327	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001380_INT	LTR	Copia	8353	2624	1387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	301	1681	96	2344	0	111	116	411	0	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000710_LTR	LTR	Copia	180	538	358	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001569	DNA	Helitron	1179	3445	0	0	0	0	116	0	437	0	1489	956	1414	6793	1325	443	2471	1330	733	657	2240	414	1553	1155	1491	914	1186	678	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000102	DNA	Helitron	10814	0	74	94	0	0	243	1004	72	0	70	1087	479	0	0	401	705	1506	3752	2211	3004	4490	3676	2930	2743	2401	2548	761	1141	1296	1174	943	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000485	DNAnona	MULE	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000209	DNA	Helitron	11168	83	121	339	588	1855	1635	809	576	369	448	476	662	291	400	896	1211	779	677	2334	1174	2159	3416	5495	5343	6975	7775	5458	3808	1519	1024	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001075_INT	LTR	Gypsy	2508	0	0	0	0	0	0	0	0	0	0	34	0	0	610	0	50	854	0	0	82	284	0	96	0	0	89	299	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000452	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	0	0	18	0	87	96	430	297	191	69	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000098	DNA	Helitron	13407	0	0	2605	1841	2515	174	0	548	694	69	47	165	184	540	137	129	58	708	618	389	455	206	636	690	518	0	463	259	174	89	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000304_INT	LTR	Copia	6181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6191	0	0	2795	0	0	0	0	56	0	0	0	0	696	3132	1449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000892	DNAauto	CACTA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000029	DNAnona	PILE	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000887_INT	LTR	unknown	5117	3038	13714	8149	5390	2091	5509	3070	2672	169	56	1752	5320	284	278	0	139	2806	122	209	404	934	3633	1663	2964	763	1026	2410	2213	701	616	0	659	1291	2202	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000356	DNA	Helitron	748	0	0	0	0	0	0	0	0	0	0	0	341	1078	86	0	364	243	149	0	284	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000221	DNA	Helitron	4447	0	0	0	0	0	0	0	0	0	0	61	0	61	165	219	0	0	434	293	165	0	212	0	526	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001322	DNAnona	MULE	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000176	DNA	Helitron	6197	2297	4913	304	1139	11665	633	102	0	0	0	0	0	572	0	885	1163	1393	876	660	431	749	526	109	463	653	160	741	182	432	0	429	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000753	DNAauto	hAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	80	177	0	0	0	62	0	0	235	0	88	0	224	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001317	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	1294	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000101	DNA	Helitron	11328	0	99	0	0	0	32	0	0	149	476	276	153	77	194	304	149	0	347	0	239	289	441	177	163	673	276	525	0	115	192	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001276	DNA	Helitron	14204	0	0	6573	0	0	2453	0	59	0	1192	0	56	332	0	45	3164	578	1377	1361	2975	2370	6132	781	819	877	337	2273	1672	550	3150	455	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001741	DNA	Helitron	439	0	0	945	0	0	556	1340	2828	2364	2600	1772	1075	520	356	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001511_LTR	LTR	Gypsy	407	399	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001253_LTR	LTR	Copia	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001247	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	75	0	68	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000913_LTR	LTR	Copia	552	0	551	3302	1102	0	0	0	1100	549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001637	DNA	Helitron	6467	0	0	0	0	0	0	0	0	0	0	0	0	0	57	1920	2779	84	608	1511	1149	1615	747	0	89	1127	1265	962	1387	5211	2507	2674	7296	2030	1281	1265	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001100	DNA	Helitron	517	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000446	DNAauto	POLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001134_INT	LTR	Copia	4261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000117	DNA	Helitron	8714	722	0	0	809	1247	71	0	0	72	0	0	0	152	0	286	115	98	112	76	120	115	354	187	81	265	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000703_LTR	LTR	Gypsy	387	1010	3632	6937	4301	1472	2065	897	231	1822	2369	2011	2166	1595	1525	610	1598	155	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000439	DNA	Helitron	11051	0	0	0	83	0	1816	255	2509	1496	3334	5021	5460	11404	27479	16330	15984	14424	13545	11236	2817	1369	1829	2615	1657	691	502	309	929	3787	493	197	2891	2510	974	1434	164	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000166	DNA	Helitron	5242	366	0	1620	0	0	0	0	0	0	0	0	0	0	0	0	1097	0	0	0	431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000656_INT	LTR	Gypsy	7276	0	1996	8044	16131	19012	16419	61076	20583	17728	7395	4068	170	1476	0	773	0	0	0	740	0	608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000468	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	0	0	42	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000096	DNA	Helitron	8371	0	0	0	0	0	0	0	0	0	46	0	0	0	0	74	253	125	60	0	215	107	0	258	0	160	165	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000685_LTR	LTR	Copia	484	0	0	0	0	197	0	0	0	0	0	0	0	91	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000920_INT	LTR	Gypsy	1345	0	0	0	0	256	0	2227	667	0	0	0	0	0	0	0	43	0	0	0	0	94	0	0	0	0	0	0	0	654	0	0	0	0	0	0	530	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000480_LTR	LTR	Copia	162	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000570_LTR	LTR	Copia	224	0	0	0	0	0	44	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001654_INT	LTR	Copia	3332	0	0	0	0	0	29	0	0	471	0	5455	0	712	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	3153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000589_INT	LTR	Gypsy	3860	0	0	0	0	0	0	0	226	0	0	0	2693	0	0	0	0	0	0	0	0	0	0	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001745_LTR	LTR	Gypsy	910	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000804_LTR	LTR	Copia	440	100	0	110	0	0	0	0	101	0	0	0	64	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000194	DNA	Helitron	15277	0	148	1349	0	60	1717	609	178	142	115	0	0	375	185	444	131	0	488	355	1062	145	1073	644	4009	1767	112	777	1785	2290	3498	2931	3329	7432	8946	4504	544	862	745	0	0	0	0	0	0	0	0	0	0	0
TE_00000236_INT	LTR	Gypsy	7336	895	3870	2861	11214	21327	18005	4562	13439	19642	6918	384	816	8223	3001	453	1410	4100	1839	3079	6123	6435	10444	4628	12643	4821	2819	0	0	634	0	539	1285	2622	441	0	597	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000112	DNA	Helitron	4769	284	0	1611	2055	1343	1097	510	108	0	0	1613	1795	1725	12277	752	147	0	821	486	0	1452	1957	9061	1512	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000164	DNA	Helitron	2985	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001349_LTR	LTR	Copia	403	0	0	0	403	0	0	0	0	0	0	0	630	1011	0	0	403	576	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000206	DNA	Helitron	7047	91	0	111	0	0	158	0	171	617	223	714	495	494	105	474	418	384	313	1048	1848	1465	1263	241	513	0	365	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000070	DNA	Helitron	14837	1724	808	4964	0	3223	5653	2022	1754	532	0	506	0	1439	502	546	1143	806	2333	3597	2203	700	151	1826	1978	1581	2863	1433	2863	5628	1860	1534	2029	1586	1374	267	1167	488	254	0	0	0	0	0	0	0	0	0	0	0
TE_00000859_LTR	LTR	Copia	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000248	DNAauto	CACTA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	80	0	0	600	1007	1792	1301	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000689_LTR	LTR	unknown	256	256	0	0	0	0	0	0	52	81	0	0	92	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001402_LTR	LTR	Copia	188	187	75	0	140	148	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001135	DNA	Helitron	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
